"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2932645";"2013";"GA";"Georgia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.7";"";"";"2.3";"3.1";"305";"Overall";"Overall";"CHCKIDNY";"13";"13";"";"";"";"";"";""
"2932874";"2013";"HI";"Hawaii";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.9";"";"";"2.4";"3.4";"285";"Overall";"Overall";"CHCKIDNY";"14";"14";"";"";"";"";"";""
"2932415";"2013";"ID";"Idaho";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.9";"";"";"1.5";"2.3";"163";"Overall";"Overall";"CHCKIDNY";"15";"15";"";"";"";"";"";""
"2933030";"2013";"IL";"Illinois";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.3";"";"";"1.8";"2.7";"191";"Overall";"Overall";"CHCKIDNY";"16";"16";"";"";"";"";"";""
"2932671";"2013";"IN";"Indiana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.3";"";"";"2.0";"2.6";"360";"Overall";"Overall";"CHCKIDNY";"17";"17";"";"";"";"";"";""
"2933182";"2013";"IA";"Iowa";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.0";"";"";"1.6";"2.4";"215";"Overall";"Overall";"CHCKIDNY";"18";"18";"";"";"";"";"";""
"2933404";"2013";"KS";"Kansas";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.0";"";"";"1.8";"2.2";"617";"Overall";"Overall";"CHCKIDNY";"19";"19";"";"";"";"";"";""
"2933913";"2013";"KY";"Kentucky";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.5";"";"";"2.1";"2.9";"404";"Overall";"Overall";"CHCKIDNY";"20";"20";"";"";"";"";"";""
"2933366";"2013";"LA";"Louisiana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.1";"";"";"1.7";"2.5";"185";"Overall";"Overall";"CHCKIDNY";"21";"21";"";"";"";"";"";""
"2933976";"2013";"ME";"Maine";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.9";"";"";"1.6";"2.3";"232";"Overall";"Overall";"CHCKIDNY";"22";"22";"";"";"";"";"";""
"2933620";"2013";"MD";"Maryland";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.1";"";"";"1.7";"2.6";"361";"Overall";"Overall";"CHCKIDNY";"23";"23";"";"";"";"";"";""
"2933747";"2013";"MA";"Massachusetts";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.0";"";"";"1.6";"2.4";"453";"Overall";"Overall";"CHCKIDNY";"24";"24";"";"";"";"";"";""
"2934096";"2013";"MI";"Michigan";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.7";"";"";"2.3";"3.1";"495";"Overall";"Overall";"CHCKIDNY";"25";"25";"";"";"";"";"";""
"2934494";"2013";"MN";"Minnesota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.8";"";"";"1.4";"2.3";"360";"Overall";"Overall";"CHCKIDNY";"26";"26";"";"";"";"";"";""
"2934934";"2013";"MS";"Mississippi";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.7";"";"";"2.2";"3.2";"266";"Overall";"Overall";"CHCKIDNY";"27";"27";"";"";"";"";"";""
"2934257";"2013";"MO";"Missouri";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.8";"";"";"1.4";"2.2";"211";"Overall";"Overall";"CHCKIDNY";"28";"28";"";"";"";"";"";""
"2934997";"2013";"MT";"Montana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.2";"";"";"1.9";"2.6";"290";"Overall";"Overall";"CHCKIDNY";"29";"29";"";"";"";"";"";""
"2934318";"2013";"NE";"Nebraska";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.9";"";"";"1.6";"2.2";"453";"Overall";"Overall";"CHCKIDNY";"30";"30";"";"";"";"";"";""
"2935153";"2013";"NV";"Nevada";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"3.6";"";"";"2.6";"4.6";"194";"Overall";"Overall";"CHCKIDNY";"31";"31";"";"";"";"";"";""
"2934383";"2013";"NH";"New Hampshire";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.4";"";"";"2.0";"2.8";"226";"Overall";"Overall";"CHCKIDNY";"32";"32";"";"";"";"";"";""
"2934795";"2013";"NJ";"New Jersey";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.3";"";"";"1.9";"2.7";"359";"Overall";"Overall";"CHCKIDNY";"33";"33";"";"";"";"";"";""
"2935604";"2013";"NM";"New Mexico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.8";"";"";"2.4";"3.2";"360";"Overall";"Overall";"CHCKIDNY";"34";"34";"";"";"";"";"";""
"2935244";"2013";"NY";"New York";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.0";"";"";"1.6";"2.3";"228";"Overall";"Overall";"CHCKIDNY";"35";"35";"";"";"";"";"";""
"2935669";"2013";"NC";"North Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.4";"";"";"2.0";"2.8";"286";"Overall";"Overall";"CHCKIDNY";"36";"36";"";"";"";"";"";""
"2935308";"2013";"ND";"North Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.4";"";"";"1.9";"2.8";"224";"Overall";"Overall";"CHCKIDNY";"37";"37";"";"";"";"";"";""
"2936014";"2013";"OH";"Ohio";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.1";"";"";"1.8";"2.4";"410";"Overall";"Overall";"CHCKIDNY";"38";"38";"";"";"";"";"";""
"2935466";"2013";"OK";"Oklahoma";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"3.2";"";"";"2.7";"3.7";"317";"Overall";"Overall";"CHCKIDNY";"39";"39";"";"";"";"";"";""
"2935789";"2013";"OR";"Oregon";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.8";"";"";"2.2";"3.3";"213";"Overall";"Overall";"CHCKIDNY";"40";"40";"";"";"";"";"";""
"2936103";"2013";"PA";"Pennsylvania";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.2";"";"";"1.8";"2.6";"336";"Overall";"Overall";"CHCKIDNY";"41";"41";"";"";"";"";"";""
"2936422";"2013";"RI";"Rhode Island";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.9";"";"";"1.5";"2.4";"161";"Overall";"Overall";"CHCKIDNY";"42";"42";"";"";"";"";"";""
"2936842";"2013";"SC";"South Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.2";"";"";"1.8";"2.6";"318";"Overall";"Overall";"CHCKIDNY";"43";"43";"";"";"";"";"";""
"2936486";"2013";"SD";"South Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.3";"";"";"1.7";"2.8";"201";"Overall";"Overall";"CHCKIDNY";"44";"44";"";"";"";"";"";""
"2936901";"2013";"TN";"Tennessee";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.1";"";"";"1.7";"2.6";"177";"Overall";"Overall";"CHCKIDNY";"45";"45";"";"";"";"";"";""
"2936355";"2013";"TX";"Texas";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"3.1";"";"";"2.6";"3.5";"395";"Overall";"Overall";"CHCKIDNY";"46";"46";"";"";"";"";"";""
"2936963";"2013";"UT";"Utah";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"3.2";"";"";"2.8";"3.6";"452";"Overall";"Overall";"CHCKIDNY";"47";"47";"";"";"";"";"";""
"2936704";"2013";"VT";"Vermont";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.8";"";"";"1.4";"2.2";"164";"Overall";"Overall";"CHCKIDNY";"48";"48";"";"";"";"";"";""
"2937119";"2013";"VA";"Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.3";"";"";"1.9";"2.7";"237";"Overall";"Overall";"CHCKIDNY";"49";"49";"";"";"";"";"";""
"2937758";"2013";"WA";"Washington";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"3.3";"";"";"2.8";"3.7";"443";"Overall";"Overall";"CHCKIDNY";"50";"50";"";"";"";"";"";""
"2937892";"2013";"WV";"West Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"3.0";"";"";"2.5";"3.4";"227";"Overall";"Overall";"CHCKIDNY";"51";"51";"";"";"";"";"";""
"2938116";"2013";"WI";"Wisconsin";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.2";"";"";"1.8";"2.7";"203";"Overall";"Overall";"CHCKIDNY";"52";"52";"";"";"";"";"";""
"2937852";"2013";"WY";"Wyoming";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.6";"";"";"2.2";"3.1";"238";"Overall";"Overall";"CHCKIDNY";"53";"53";"";"";"";"";"";""
"2937363";"2013";"GU";"Guam";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"4.4";"";"";"3.2";"5.7";"80";"Overall";"Overall";"CHCKIDNY";"56";"56";"";"";"";"";"";""
"2937490";"2013";"PR";"Puerto Rico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.6";"";"";"2.1";"3.0";"185";"Overall";"Overall";"CHCKIDNY";"60";"60";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Datasource";"";"Behavioral Risk Factor Surveillance System";"http://www.cdc.gov/brfss";"BRFSS";"CDC"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"%";"Percent";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"CI";"95% Confidence Interval";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"n";"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"N/A";"Translates to no data available for a record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"No Data";"Translates to no data available for record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SuggestedCitation";"";"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.";"https://www.cdc.gov/brfss/brfssprevalence/";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Prevalence Data and Data Analysis Tools";"/brfss/data_tools.htm";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Behavioral Risk Factor Surveillance System (BRFSS)";"/brfss/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Division of Population Health";"/nccdphp/dph/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Survey Data & Documentation";"/brfss/data_documentation/index.htm";"";""
