"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2947491";"2015";"NH";"New Hampshire";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.4";"";"";"1.9";"2.9";"254";"Overall";"Overall";"CHCKIDNY";"32";"32";"";"";"";"";"";""
"2948374";"2015";"NJ";"New Jersey";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.8";"";"";"1.5";"2.2";"315";"Overall";"Overall";"CHCKIDNY";"33";"33";"";"";"";"";"";""
"2948682";"2015";"NM";"New Mexico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.7";"";"";"2.2";"3.3";"268";"Overall";"Overall";"CHCKIDNY";"34";"34";"";"";"";"";"";""
"2948334";"2015";"NY";"New York";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.0";"";"";"1.7";"2.3";"341";"Overall";"Overall";"CHCKIDNY";"35";"35";"";"";"";"";"";""
"2948939";"2015";"NC";"North Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.6";"";"";"2.1";"3.0";"213";"Overall";"Overall";"CHCKIDNY";"36";"36";"";"";"";"";"";""
"2948773";"2015";"ND";"North Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.2";"";"";"1.7";"2.7";"149";"Overall";"Overall";"CHCKIDNY";"37";"37";"";"";"";"";"";""
"2949092";"2015";"OH";"Ohio";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.8";"";"";"2.4";"3.3";"547";"Overall";"Overall";"CHCKIDNY";"38";"38";"";"";"";"";"";""
"2948835";"2015";"OK";"Oklahoma";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.4";"";"";"1.9";"2.8";"262";"Overall";"Overall";"CHCKIDNY";"39";"39";"";"";"";"";"";""
"2949152";"2015";"OR";"Oregon";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.8";"";"";"2.3";"3.3";"225";"Overall";"Overall";"CHCKIDNY";"40";"40";"";"";"";"";"";""
"2949185";"2015";"PA";"Pennsylvania";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.3";"";"";"1.9";"2.8";"177";"Overall";"Overall";"CHCKIDNY";"41";"41";"";"";"";"";"";""
"2949827";"2015";"RI";"Rhode Island";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.4";"";"";"1.9";"3.0";"207";"Overall";"Overall";"CHCKIDNY";"42";"42";"";"";"";"";"";""
"2950146";"2015";"SC";"South Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.6";"";"";"2.2";"3.1";"416";"Overall";"Overall";"CHCKIDNY";"43";"43";"";"";"";"";"";""
"2949280";"2015";"SD";"South Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.0";"";"";"1.5";"2.5";"232";"Overall";"Overall";"CHCKIDNY";"44";"44";"";"";"";"";"";""
"2949921";"2015";"TN";"Tennessee";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"3.1";"";"";"2.6";"3.7";"289";"Overall";"Overall";"CHCKIDNY";"45";"45";"";"";"";"";"";""
"2949432";"2015";"TX";"Texas";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.7";"";"";"2.3";"3.1";"600";"Overall";"Overall";"CHCKIDNY";"46";"46";"";"";"";"";"";""
"2949557";"2015";"UT";"Utah";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.7";"";"";"2.4";"3.1";"361";"Overall";"Overall";"CHCKIDNY";"47";"47";"";"";"";"";"";""
"2949586";"2015";"VT";"Vermont";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.2";"";"";"1.8";"2.6";"202";"Overall";"Overall";"CHCKIDNY";"48";"48";"";"";"";"";"";""
"2950185";"2015";"VA";"Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.2";"";"";"1.8";"2.6";"261";"Overall";"Overall";"CHCKIDNY";"49";"49";"";"";"";"";"";""
"2950917";"2015";"WA";"Washington";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"3.0";"";"";"2.7";"3.4";"708";"Overall";"Overall";"CHCKIDNY";"50";"50";"";"";"";"";"";""
"2950653";"2015";"WV";"West Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"3.1";"";"";"2.7";"3.6";"250";"Overall";"Overall";"CHCKIDNY";"51";"51";"";"";"";"";"";""
"2950980";"2015";"WI";"Wisconsin";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.9";"";"";"1.6";"2.3";"203";"Overall";"Overall";"CHCKIDNY";"52";"52";"";"";"";"";"";""
"2950713";"2015";"WY";"Wyoming";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.7";"";"";"2.1";"3.2";"224";"Overall";"Overall";"CHCKIDNY";"53";"53";"";"";"";"";"";""
"2950424";"2015";"GU";"Guam";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"4.6";"";"";"3.1";"6.0";"69";"Overall";"Overall";"CHCKIDNY";"56";"56";"";"";"";"";"";""
"2950862";"2015";"PR";"Puerto Rico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.5";"";"";"2.0";"2.9";"171";"Overall";"Overall";"CHCKIDNY";"60";"60";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Datasource";"";"Behavioral Risk Factor Surveillance System";"http://www.cdc.gov/brfss";"BRFSS";"CDC"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"%";"Percent";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"CI";"95% Confidence Interval";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"n";"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"N/A";"Translates to no data available for a record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"No Data";"Translates to no data available for record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SuggestedCitation";"";"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.";"https://www.cdc.gov/brfss/brfssprevalence/";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Prevalence Data and Data Analysis Tools";"/brfss/data_tools.htm";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Behavioral Risk Factor Surveillance System (BRFSS)";"/brfss/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Division of Population Health";"/nccdphp/dph/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Survey Data & Documentation";"/brfss/data_documentation/index.htm";"";""
