"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2923529";"2011";"KS";"Kansas";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.2";"";"";"2.0";"2.5";"605";"Overall";"Overall";"CHCKIDNY";"19";"19";"";"";"";"";"";""
"2923319";"2011";"KY";"Kentucky";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.4";"";"";"1.9";"2.8";"371";"Overall";"Overall";"CHCKIDNY";"20";"20";"";"";"";"";"";""
"2923712";"2011";"LA";"Louisiana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.5";"";"";"2.1";"2.9";"381";"Overall";"Overall";"CHCKIDNY";"21";"21";"";"";"";"";"";""
"2923795";"2011";"ME";"Maine";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.1";"";"";"1.8";"2.4";"398";"Overall";"Overall";"CHCKIDNY";"22";"22";"";"";"";"";"";""
"2923878";"2011";"MD";"Maryland";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.8";"";"";"1.4";"2.1";"247";"Overall";"Overall";"CHCKIDNY";"23";"23";"";"";"";"";"";""
"2923961";"2011";"MA";"Massachusetts";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.8";"";"";"1.6";"2.1";"509";"Overall";"Overall";"CHCKIDNY";"24";"24";"";"";"";"";"";""
"2924044";"2011";"MI";"Michigan";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.9";"";"";"2.5";"3.4";"453";"Overall";"Overall";"CHCKIDNY";"25";"25";"";"";"";"";"";""
"2924127";"2011";"MN";"Minnesota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.6";"";"";"1.4";"1.9";"340";"Overall";"Overall";"CHCKIDNY";"26";"26";"";"";"";"";"";""
"2924604";"2011";"MS";"Mississippi";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.3";"";"";"1.9";"2.7";"279";"Overall";"Overall";"CHCKIDNY";"27";"27";"";"";"";"";"";""
"2924783";"2011";"MO";"Missouri";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.1";"";"";"1.7";"2.6";"190";"Overall";"Overall";"CHCKIDNY";"28";"28";"";"";"";"";"";""
"2924866";"2011";"MT";"Montana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.4";"";"";"1.9";"2.9";"320";"Overall";"Overall";"CHCKIDNY";"29";"29";"";"";"";"";"";""
"2924246";"2011";"NE";"Nebraska";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.1";"";"";"1.8";"2.3";"747";"Overall";"Overall";"CHCKIDNY";"30";"30";"";"";"";"";"";""
"2924735";"2011";"NV";"Nevada";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.5";"";"";"1.9";"3.1";"192";"Overall";"Overall";"CHCKIDNY";"31";"31";"";"";"";"";"";""
"2924919";"2011";"NH";"New Hampshire";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.4";"";"";"1.8";"3.1";"207";"Overall";"Overall";"CHCKIDNY";"32";"32";"";"";"";"";"";""
"2924301";"2011";"NJ";"New Jersey";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.9";"";"";"1.6";"2.2";"372";"Overall";"Overall";"CHCKIDNY";"33";"33";"";"";"";"";"";""
"2924989";"2011";"NM";"New Mexico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.9";"";"";"2.5";"3.3";"354";"Overall";"Overall";"CHCKIDNY";"34";"34";"";"";"";"";"";""
"2924367";"2011";"NY";"New York";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.8";"";"";"2.2";"3.4";"232";"Overall";"Overall";"CHCKIDNY";"35";"35";"";"";"";"";"";""
"2924450";"2011";"NC";"North Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.1";"";"";"1.7";"2.5";"349";"Overall";"Overall";"CHCKIDNY";"36";"36";"";"";"";"";"";""
"2925138";"2011";"ND";"North Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.8";"";"";"1.4";"2.1";"126";"Overall";"Overall";"CHCKIDNY";"37";"37";"";"";"";"";"";""
"2924517";"2011";"OH";"Ohio";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.3";"";"";"1.9";"2.7";"305";"Overall";"Overall";"CHCKIDNY";"38";"38";"";"";"";"";"";""
"2925686";"2011";"OK";"Oklahoma";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.9";"";"";"2.5";"3.3";"339";"Overall";"Overall";"CHCKIDNY";"39";"39";"";"";"";"";"";""
"2925769";"2011";"OR";"Oregon";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.3";"";"";"1.8";"2.8";"184";"Overall";"Overall";"CHCKIDNY";"40";"40";"";"";"";"";"";""
"2925852";"2011";"PA";"Pennsylvania";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.2";"";"";"1.9";"2.6";"363";"Overall";"Overall";"CHCKIDNY";"41";"41";"";"";"";"";"";""
"2925240";"2011";"RI";"Rhode Island";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.1";"";"";"1.7";"2.5";"197";"Overall";"Overall";"CHCKIDNY";"42";"42";"";"";"";"";"";""
"2926015";"2011";"SC";"South Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.0";"";"";"1.8";"2.3";"425";"Overall";"Overall";"CHCKIDNY";"43";"43";"";"";"";"";"";""
"2925906";"2011";"SD";"South Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.8";"";"";"1.5";"2.2";"251";"Overall";"Overall";"CHCKIDNY";"44";"44";"";"";"";"";"";""
"2925297";"2011";"TN";"Tennessee";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.0";"";"";"1.4";"2.6";"198";"Overall";"Overall";"CHCKIDNY";"45";"45";"";"";"";"";"";""
"2925380";"2011";"TX";"Texas";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.7";"";"";"2.3";"3.1";"575";"Overall";"Overall";"CHCKIDNY";"46";"46";"";"";"";"";"";""
"2925463";"2011";"UT";"Utah";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"3.0";"";"";"2.7";"3.4";"464";"Overall";"Overall";"CHCKIDNY";"47";"47";"";"";"";"";"";""
"2925546";"2011";"VT";"Vermont";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.0";"";"";"1.7";"2.4";"209";"Overall";"Overall";"CHCKIDNY";"48";"48";"";"";"";"";"";""
"2925629";"2011";"VA";"Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"1.9";"";"";"1.4";"2.4";"150";"Overall";"Overall";"CHCKIDNY";"49";"49";"";"";"";"";"";""
"2926105";"2011";"WA";"Washington";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.2";"";"";"1.9";"2.6";"433";"Overall";"Overall";"CHCKIDNY";"50";"50";"";"";"";"";"";""
"2926394";"2011";"WV";"West Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.6";"";"";"2.1";"3.0";"181";"Overall";"Overall";"CHCKIDNY";"51";"51";"";"";"";"";"";""
"2926171";"2011";"WI";"Wisconsin";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.0";"";"";"1.5";"2.5";"145";"Overall";"Overall";"CHCKIDNY";"52";"52";"";"";"";"";"";""
"2926254";"2011";"WY";"Wyoming";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.1";"";"";"1.6";"2.6";"194";"Overall";"Overall";"CHCKIDNY";"53";"53";"";"";"";"";"";""
"2926741";"2011";"GU";"Guam";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"3.2";"";"";"2.0";"4.3";"51";"Overall";"Overall";"CHCKIDNY";"56";"56";"";"";"";"";"";""
"2926524";"2011";"PR";"Puerto Rico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"2.0";"";"";"1.6";"2.4";"142";"Overall";"Overall";"CHCKIDNY";"60";"60";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Datasource";"";"Behavioral Risk Factor Surveillance System";"http://www.cdc.gov/brfss";"BRFSS";"CDC"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"%";"Percent";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"CI";"95% Confidence Interval";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"n";"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"N/A";"Translates to no data available for a record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"No Data";"Translates to no data available for record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SuggestedCitation";"";"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.";"https://www.cdc.gov/brfss/brfssprevalence/";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Prevalence Data and Data Analysis Tools";"/brfss/data_tools.htm";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Behavioral Risk Factor Surveillance System (BRFSS)";"/brfss/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Division of Population Health";"/nccdphp/dph/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Survey Data & Documentation";"/brfss/data_documentation/index.htm";"";""
