keyword;correlation
familial hypercholesterolemia;-0.02405209191576044
ketoacidosis;0.0404132263291692
cataracts;0.05275257923922755
myotonic muscular dystrophy;0.12598641018727222
hyperparathyroidism;0.009031056869212828
dialysis;0.25394900092540945
sepsis;0.05179251842286553
ulcerative colitis;-0.027345063419058596
pemphigus;0.04991874471308363
hyperkalemia;0.10700520016965294
inflammatory bowel disease;0.08226975026755363
neurological disorder;-0.10546967254532207
lymphocytic leukemia;-0.009500293144137539
hyponatremia;0.06104327692251162
illness;-0.03715835465049098
muscular dystrophy;-0.06326982283235637
lichen planus;0.049687493096119945
leukodystrophy;0.034360756418870195
hydrocephalus;-0.026242300211994463
breast cancer;0.03304876820161654
renal;0.21019617536575683
sugar diabetes;0.0440939995027154
mucoviscidosis;-0.029552252929847075
pyelitis;0.147561786372697
necrobiosis lipoidica;0.0887428626051323
uropathy;0.07422904753447375
toxemia of pregnancy;0.14547023686523647
nephropathy;0.12561789763624087
diabetes insipidus;0.16138129302482085
Christmas Disease;0.07634036267940453
nephroptosis;0.235699359843328
fatty liver;0.26691939605166837
anuresis;-0.13199105239140077
emia;-0.06064933094241378
fibrosis;-0.033314004651408664
conversion disorder;0.06690634468399606
keratomalacia;0.0025664714412016176
rachischisis;-0.1216690264119421
nephrolith;-0.0462417752754344
renal corpuscle;0.053640752673628146
renal cortex;0.02696328163081436
tetralogy of fallot;0.030032726044572303
chronic;0.02168238873901063
coeliac disease;0.06714785441545056
pulmonary emphysema;0.14597843429201163
gas gangrene;-0.09611391736869852
hyperthyroidism;0.021661139614333177
kalemia;-0.19780714180322534
cardiovascular;0.18927140321402255
cat scratch disease;-0.055187690871314414
amyotrophic lateral sclerosis;0.05471527546567847
coronary thrombosis;-0.0015070019439187658
cor pulmonale;0.21449328316909036
high blood pressure;0.23423167248949348
gulf war syndrome;0.05016480061574959
respiratory disease;0.168488318649859
Williams Syndrome;-0.09748957704849502
Newcastle Disease;-0.19281174512191687
diagnose;0.037530052342751474
albuminuria;0.06098000714654808
nephrite;0.05247066580466081
Pkd;-0.040205596219249164
oliguria;0.13136640933394736
gravel;-0.22195081090972535
nephrosclerosis;0.025699757705349744
polycystic;0.000209650731887015
chlorothiazide;-0.0845856346444227
leptospirosis;0.36066153800145756
stone;-0.07544854640914224
stoned;0.02677321361681095
stoning;-0.04197616906153212
transplantation;-0.007076474893793791
urine;0.10750382576236202
French;-0.0842477779013003
polydipsia;0.17412203952013816
rheumatism;0.029818734779874286
ray;0.08302898725424816
azotemia;0.24544870377437578
haematuria;-0.1312931057276199
anuria;0.20872586070969826
ballottement;0.07615482301164896
donor;-0.09839217294799822
erythropoietin;0.09658747657725157
glomerulonephritis;0.10882277867677587
hemodialysis;0.21265927350821623
hydronephrosis;0.153264674631803
mannitol;0.052288710614789895
nephrectomy;0.21676293644436084
nephrology;0.04315370872195239
organ;0.06430693460401204
pyelonephritis;0.1266142568755759
spironolactone;0.0002955246742014662
viscus;0.059167328278866144
azathioprine;-0.02337530157839943
calyx;0.03869905549609691
capsule;0.15613608997918613
