"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"1961543";"2012";"IA";"Iowa";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.1";"";"";"1.8";"2.5";"187";"Overall";"Overall";"CHCKIDNY";"18";"18";"";"";"";"";"";""
"1964406";"2012";"KS";"Kansas";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.0";"";"";"1.7";"2.3";"311";"Overall";"Overall";"CHCKIDNY";"19";"19";"";"";"";"";"";""
"1966700";"2012";"KY";"Kentucky";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"2.6";"3.4";"456";"Overall";"Overall";"CHCKIDNY";"20";"20";"";"";"";"";"";""
"1969903";"2012";"LA";"Louisiana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"2.0";"2.9";"348";"Overall";"Overall";"CHCKIDNY";"21";"21";"";"";"";"";"";""
"1972684";"2012";"ME";"Maine";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"2.0";"2.7";"278";"Overall";"Overall";"CHCKIDNY";"22";"22";"";"";"";"";"";""
"1975501";"2012";"MD";"Maryland";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"2.0";"2.8";"387";"Overall";"Overall";"CHCKIDNY";"23";"23";"";"";"";"";"";""
"1977655";"2012";"MA";"Massachusetts";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.8";"";"";"1.6";"2.1";"605";"Overall";"Overall";"CHCKIDNY";"24";"24";"";"";"";"";"";""
"1981375";"2012";"MI";"Michigan";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.4";"";"";"2.9";"3.9";"455";"Overall";"Overall";"CHCKIDNY";"25";"25";"";"";"";"";"";""
"1984068";"2012";"MN";"Minnesota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.1";"";"";"1.8";"2.4";"316";"Overall";"Overall";"CHCKIDNY";"26";"26";"";"";"";"";"";""
"1986751";"2012";"MS";"Mississippi";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.9";"";"";"2.4";"3.3";"273";"Overall";"Overall";"CHCKIDNY";"27";"27";"";"";"";"";"";""
"1989950";"2012";"MO";"Missouri";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"2.3";"3.3";"233";"Overall";"Overall";"CHCKIDNY";"28";"28";"";"";"";"";"";""
"1992886";"2012";"MT";"Montana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"2.0";"2.7";"261";"Overall";"Overall";"CHCKIDNY";"29";"29";"";"";"";"";"";""
"1995428";"2012";"NE";"Nebraska";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"2.2";"2.7";"608";"Overall";"Overall";"CHCKIDNY";"30";"30";"";"";"";"";"";""
"1998354";"2012";"NV";"Nevada";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"2.5";"4.2";"165";"Overall";"Overall";"CHCKIDNY";"31";"31";"";"";"";"";"";""
"2000625";"2012";"NH";"New Hampshire";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"2.3";"3.3";"249";"Overall";"Overall";"CHCKIDNY";"32";"32";"";"";"";"";"";""
"2003952";"2012";"NJ";"New Jersey";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"2.0";"2.6";"437";"Overall";"Overall";"CHCKIDNY";"33";"33";"";"";"";"";"";""
"2006744";"2012";"NM";"New Mexico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.6";"";"";"3.1";"4.0";"359";"Overall";"Overall";"CHCKIDNY";"34";"34";"";"";"";"";"";""
"2009245";"2012";"NY";"New York";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.7";"2.9";"136";"Overall";"Overall";"CHCKIDNY";"35";"35";"";"";"";"";"";""
"2012296";"2012";"NC";"North Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.3";"2.9";"395";"Overall";"Overall";"CHCKIDNY";"36";"36";"";"";"";"";"";""
"2014610";"2012";"ND";"North Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.1";"";"";"1.6";"2.6";"134";"Overall";"Overall";"CHCKIDNY";"37";"37";"";"";"";"";"";""
"2017529";"2012";"OH";"Ohio";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.2";"2.9";"422";"Overall";"Overall";"CHCKIDNY";"38";"38";"";"";"";"";"";""
"2020903";"2012";"OK";"Oklahoma";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"2.2";"2.9";"269";"Overall";"Overall";"CHCKIDNY";"39";"39";"";"";"";"";"";""
"2022831";"2012";"OR";"Oregon";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.7";"";"";"2.2";"3.2";"181";"Overall";"Overall";"CHCKIDNY";"40";"40";"";"";"";"";"";""
"2026434";"2012";"PA";"Pennsylvania";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"2.1";"2.6";"562";"Overall";"Overall";"CHCKIDNY";"41";"41";"";"";"";"";"";""
"2029449";"2012";"RI";"Rhode Island";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"1.8";"3.0";"151";"Overall";"Overall";"CHCKIDNY";"42";"42";"";"";"";"";"";""
"2032214";"2012";"SC";"South Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.2";"3.0";"425";"Overall";"Overall";"CHCKIDNY";"43";"43";"";"";"";"";"";""
"2035307";"2012";"SD";"South Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.8";"2.8";"225";"Overall";"Overall";"CHCKIDNY";"44";"44";"";"";"";"";"";""
"2037334";"2012";"TN";"Tennessee";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"2.0";"2.9";"231";"Overall";"Overall";"CHCKIDNY";"45";"45";"";"";"";"";"";""
"2040378";"2012";"TX";"Texas";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.9";"";"";"2.4";"3.5";"296";"Overall";"Overall";"CHCKIDNY";"46";"46";"";"";"";"";"";""
"2043140";"2012";"UT";"Utah";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"2.7";"3.4";"487";"Overall";"Overall";"CHCKIDNY";"47";"47";"";"";"";"";"";""
"2045654";"2012";"VT";"Vermont";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.8";"2.6";"169";"Overall";"Overall";"CHCKIDNY";"48";"48";"";"";"";"";"";""
"2048967";"2012";"VA";"Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.9";"";"";"1.6";"2.3";"200";"Overall";"Overall";"CHCKIDNY";"49";"49";"";"";"";"";"";""
"2051291";"2012";"WA";"Washington";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.2";"";"";"2.9";"3.6";"587";"Overall";"Overall";"CHCKIDNY";"50";"50";"";"";"";"";"";""
"2054098";"2012";"WV";"West Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.6";"";"";"3.0";"4.1";"240";"Overall";"Overall";"CHCKIDNY";"51";"51";"";"";"";"";"";""
"2057082";"2012";"WI";"Wisconsin";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.0";"";"";"1.4";"2.5";"146";"Overall";"Overall";"CHCKIDNY";"52";"52";"";"";"";"";"";""
"2060256";"2012";"WY";"Wyoming";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"2.4";"3.6";"259";"Overall";"Overall";"CHCKIDNY";"53";"53";"";"";"";"";"";""
"2062564";"2012";"GU";"Guam";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.0";"";"";"2.8";"5.2";"68";"Overall";"Overall";"CHCKIDNY";"56";"56";"";"";"";"";"";""
"2064843";"2012";"PR";"Puerto Rico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"2.0";"2.9";"168";"Overall";"Overall";"CHCKIDNY";"60";"60";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Datasource";"";"Behavioral Risk Factor Surveillance System";"http://www.cdc.gov/brfss";"BRFSS";"CDC"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"%";"Percent";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"CI";"95% Confidence Interval";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"n";"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"N/A";"Translates to no data available for a record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"No Data";"Translates to no data available for record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SuggestedCitation";"";"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.";"https://www.cdc.gov/brfss/brfssprevalence/";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Prevalence Data and Data Analysis Tools";"/brfss/data_tools.htm";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Behavioral Risk Factor Surveillance System (BRFSS)";"/brfss/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Division of Population Health";"/nccdphp/dph/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Survey Data & Documentation";"/brfss/data_documentation/index.htm";"";""
