"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"1843268";"2011";"MO";"Missouri";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.9";"2.8";"190";"Overall";"Overall";"CHCKIDNY";"28";"28";"";"";"";"";"";""
"1845406";"2011";"MT";"Montana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"2.1";"3.0";"320";"Overall";"Overall";"CHCKIDNY";"29";"29";"";"";"";"";"";""
"1847968";"2011";"NE";"Nebraska";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"2.0";"2.4";"747";"Overall";"Overall";"CHCKIDNY";"30";"30";"";"";"";"";"";""
"1850796";"2011";"NV";"Nevada";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"1.9";"3.1";"192";"Overall";"Overall";"CHCKIDNY";"31";"31";"";"";"";"";"";""
"1854053";"2011";"NH";"New Hampshire";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.0";"3.2";"207";"Overall";"Overall";"CHCKIDNY";"32";"32";"";"";"";"";"";""
"1856468";"2011";"NJ";"New Jersey";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.0";"";"";"1.7";"2.3";"372";"Overall";"Overall";"CHCKIDNY";"33";"33";"";"";"";"";"";""
"1859172";"2011";"NM";"New Mexico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.1";"";"";"2.6";"3.5";"354";"Overall";"Overall";"CHCKIDNY";"34";"34";"";"";"";"";"";""
"1862297";"2011";"NY";"New York";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.9";"";"";"2.3";"3.4";"232";"Overall";"Overall";"CHCKIDNY";"35";"35";"";"";"";"";"";""
"1864514";"2011";"NC";"North Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.8";"2.6";"349";"Overall";"Overall";"CHCKIDNY";"36";"36";"";"";"";"";"";""
"1866715";"2011";"ND";"North Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.9";"";"";"1.5";"2.3";"126";"Overall";"Overall";"CHCKIDNY";"37";"37";"";"";"";"";"";""
"1870101";"2011";"OH";"Ohio";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"2.1";"2.9";"305";"Overall";"Overall";"CHCKIDNY";"38";"38";"";"";"";"";"";""
"1872926";"2011";"OK";"Oklahoma";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.1";"";"";"2.6";"3.5";"339";"Overall";"Overall";"CHCKIDNY";"39";"39";"";"";"";"";"";""
"1875822";"2011";"OR";"Oregon";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"2.0";"2.9";"184";"Overall";"Overall";"CHCKIDNY";"40";"40";"";"";"";"";"";""
"1878195";"2011";"PA";"Pennsylvania";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"2.2";"2.8";"363";"Overall";"Overall";"CHCKIDNY";"41";"41";"";"";"";"";"";""
"1881375";"2011";"RI";"Rhode Island";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.9";"2.7";"197";"Overall";"Overall";"CHCKIDNY";"42";"42";"";"";"";"";"";""
"1884357";"2011";"SC";"South Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.9";"2.5";"425";"Overall";"Overall";"CHCKIDNY";"43";"43";"";"";"";"";"";""
"1886508";"2011";"SD";"South Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.0";"";"";"1.6";"2.5";"251";"Overall";"Overall";"CHCKIDNY";"44";"44";"";"";"";"";"";""
"1889460";"2011";"TN";"Tennessee";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.1";"";"";"1.5";"2.8";"198";"Overall";"Overall";"CHCKIDNY";"45";"45";"";"";"";"";"";""
"1891602";"2011";"TX";"Texas";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.3";"3.0";"575";"Overall";"Overall";"CHCKIDNY";"46";"46";"";"";"";"";"";""
"1895196";"2011";"UT";"Utah";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"2.4";"3.1";"464";"Overall";"Overall";"CHCKIDNY";"47";"47";"";"";"";"";"";""
"1897369";"2011";"VT";"Vermont";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.8";"2.6";"209";"Overall";"Overall";"CHCKIDNY";"48";"48";"";"";"";"";"";""
"1899918";"2011";"VA";"Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.9";"";"";"1.4";"2.5";"150";"Overall";"Overall";"CHCKIDNY";"49";"49";"";"";"";"";"";""
"1902835";"2011";"WA";"Washington";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.9";"2.7";"433";"Overall";"Overall";"CHCKIDNY";"50";"50";"";"";"";"";"";""
"1905569";"2011";"WV";"West Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.9";"";"";"2.4";"3.3";"181";"Overall";"Overall";"CHCKIDNY";"51";"51";"";"";"";"";"";""
"1908229";"2011";"WI";"Wisconsin";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.6";"2.7";"145";"Overall";"Overall";"CHCKIDNY";"52";"52";"";"";"";"";"";""
"1910712";"2011";"WY";"Wyoming";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.7";"2.6";"194";"Overall";"Overall";"CHCKIDNY";"53";"53";"";"";"";"";"";""
"1914203";"2011";"GU";"Guam";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"1.8";"3.7";"51";"Overall";"Overall";"CHCKIDNY";"56";"56";"";"";"";"";"";""
"1916513";"2011";"PR";"Puerto Rico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.0";"";"";"1.6";"2.4";"142";"Overall";"Overall";"CHCKIDNY";"60";"60";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Datasource";"";"Behavioral Risk Factor Surveillance System";"http://www.cdc.gov/brfss";"BRFSS";"CDC"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"%";"Percent";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"CI";"95% Confidence Interval";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"n";"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"N/A";"Translates to no data available for a record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"No Data";"Translates to no data available for record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SuggestedCitation";"";"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.";"https://www.cdc.gov/brfss/brfssprevalence/";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Prevalence Data and Data Analysis Tools";"/brfss/data_tools.htm";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Behavioral Risk Factor Surveillance System (BRFSS)";"/brfss/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Division of Population Health";"/nccdphp/dph/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Survey Data & Documentation";"/brfss/data_documentation/index.htm";"";""
