"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2522552";"2015";"IL";"Illinois";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.1";"3.2";"185";"Overall";"Overall";"CHCKIDNY";"16";"16";"";"";"";"";"";""
"2527283";"2015";"IN";"Indiana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"2.3";"3.3";"230";"Overall";"Overall";"CHCKIDNY";"17";"17";"";"";"";"";"";""
"2531447";"2015";"IA";"Iowa";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.9";"";"";"1.5";"2.3";"169";"Overall";"Overall";"CHCKIDNY";"18";"18";"";"";"";"";"";""
"2536249";"2015";"KS";"Kansas";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.9";"";"";"2.7";"3.2";"851";"Overall";"Overall";"CHCKIDNY";"19";"19";"";"";"";"";"";""
"2539628";"2015";"KY";"Kentucky";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"2.5";"3.6";"356";"Overall";"Overall";"CHCKIDNY";"20";"20";"";"";"";"";"";""
"2543778";"2015";"LA";"Louisiana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"2.3";"3.3";"191";"Overall";"Overall";"CHCKIDNY";"21";"21";"";"";"";"";"";""
"2548818";"2015";"ME";"Maine";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.1";"3.0";"281";"Overall";"Overall";"CHCKIDNY";"22";"22";"";"";"";"";"";""
"2552968";"2015";"MD";"Maryland";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.8";"2.9";"431";"Overall";"Overall";"CHCKIDNY";"23";"23";"";"";"";"";"";""
"2557000";"2015";"MA";"Massachusetts";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"2.0";"2.8";"291";"Overall";"Overall";"CHCKIDNY";"24";"24";"";"";"";"";"";""
"2561552";"2015";"MI";"Michigan";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.4";"";"";"3.0";"3.8";"380";"Overall";"Overall";"CHCKIDNY";"25";"25";"";"";"";"";"";""
"2565918";"2015";"MN";"Minnesota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.0";"";"";"1.8";"2.3";"453";"Overall";"Overall";"CHCKIDNY";"26";"26";"";"";"";"";"";""
"2569718";"2015";"MS";"Mississippi";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.9";"";"";"2.4";"3.4";"239";"Overall";"Overall";"CHCKIDNY";"27";"27";"";"";"";"";"";""
"2574564";"2015";"MO";"Missouri";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.7";"";"";"2.2";"3.3";"280";"Overall";"Overall";"CHCKIDNY";"28";"28";"";"";"";"";"";""
"2578646";"2015";"MT";"Montana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"1.9";"3.0";"189";"Overall";"Overall";"CHCKIDNY";"29";"29";"";"";"";"";"";""
"2582766";"2015";"NE";"Nebraska";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"2.1";"2.7";"550";"Overall";"Overall";"CHCKIDNY";"30";"30";"";"";"";"";"";""
"2587578";"2015";"NV";"Nevada";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"2.3";"4.2";"118";"Overall";"Overall";"CHCKIDNY";"31";"31";"";"";"";"";"";""
"2591672";"2015";"NH";"New Hampshire";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.7";"";"";"2.2";"3.2";"254";"Overall";"Overall";"CHCKIDNY";"32";"32";"";"";"";"";"";""
"2595680";"2015";"NJ";"New Jersey";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.0";"";"";"1.7";"2.4";"315";"Overall";"Overall";"CHCKIDNY";"33";"33";"";"";"";"";"";""
"2600782";"2015";"NM";"New Mexico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"2.4";"3.5";"268";"Overall";"Overall";"CHCKIDNY";"34";"34";"";"";"";"";"";""
"2605280";"2015";"NY";"New York";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.1";"";"";"1.8";"2.4";"341";"Overall";"Overall";"CHCKIDNY";"35";"35";"";"";"";"";"";""
"2609123";"2015";"NC";"North Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"2.3";"3.3";"213";"Overall";"Overall";"CHCKIDNY";"36";"36";"";"";"";"";"";""
"2613511";"2015";"ND";"North Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.8";"2.8";"149";"Overall";"Overall";"CHCKIDNY";"37";"37";"";"";"";"";"";""
"2618033";"2015";"OH";"Ohio";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.2";"";"";"2.7";"3.6";"547";"Overall";"Overall";"CHCKIDNY";"38";"38";"";"";"";"";"";""
"2622436";"2015";"OK";"Oklahoma";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.1";"3.0";"262";"Overall";"Overall";"CHCKIDNY";"39";"39";"";"";"";"";"";""
"2626588";"2015";"OR";"Oregon";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.1";"";"";"2.6";"3.6";"225";"Overall";"Overall";"CHCKIDNY";"40";"40";"";"";"";"";"";""
"2631238";"2015";"PA";"Pennsylvania";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.7";"";"";"2.1";"3.2";"177";"Overall";"Overall";"CHCKIDNY";"41";"41";"";"";"";"";"";""
"2634726";"2015";"RI";"Rhode Island";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.1";"3.2";"207";"Overall";"Overall";"CHCKIDNY";"42";"42";"";"";"";"";"";""
"2640076";"2015";"SC";"South Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.9";"";"";"2.4";"3.3";"416";"Overall";"Overall";"CHCKIDNY";"43";"43";"";"";"";"";"";""
"2643983";"2015";"SD";"South Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.7";"2.6";"232";"Overall";"Overall";"CHCKIDNY";"44";"44";"";"";"";"";"";""
"2647896";"2015";"TN";"Tennessee";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.5";"";"";"2.9";"4.1";"289";"Overall";"Overall";"CHCKIDNY";"45";"45";"";"";"";"";"";""
"2653293";"2015";"TX";"Texas";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.7";"";"";"2.3";"3.2";"600";"Overall";"Overall";"CHCKIDNY";"46";"46";"";"";"";"";"";""
"2657218";"2015";"UT";"Utah";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.2";"2.9";"361";"Overall";"Overall";"CHCKIDNY";"47";"47";"";"";"";"";"";""
"2661451";"2015";"VT";"Vermont";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.1";"3.0";"202";"Overall";"Overall";"CHCKIDNY";"48";"48";"";"";"";"";"";""
"2666328";"2015";"VA";"Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.9";"2.7";"261";"Overall";"Overall";"CHCKIDNY";"49";"49";"";"";"";"";"";""
"2669675";"2015";"WA";"Washington";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"2.9";"3.6";"708";"Overall";"Overall";"CHCKIDNY";"50";"50";"";"";"";"";"";""
"2674456";"2015";"WV";"West Virginia";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.6";"";"";"3.1";"4.2";"250";"Overall";"Overall";"CHCKIDNY";"51";"51";"";"";"";"";"";""
"2678805";"2015";"WI";"Wisconsin";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.8";"2.6";"203";"Overall";"Overall";"CHCKIDNY";"52";"52";"";"";"";"";"";""
"2683394";"2015";"WY";"Wyoming";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"2.3";"3.4";"224";"Overall";"Overall";"CHCKIDNY";"53";"53";"";"";"";"";"";""
"2686893";"2015";"GU";"Guam";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.0";"";"";"2.7";"5.3";"69";"Overall";"Overall";"CHCKIDNY";"56";"56";"";"";"";"";"";""
"2691597";"2015";"PR";"Puerto Rico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.7";"";"";"2.2";"3.1";"171";"Overall";"Overall";"CHCKIDNY";"60";"60";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Datasource";"";"Behavioral Risk Factor Surveillance System";"http://www.cdc.gov/brfss";"BRFSS";"CDC"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"%";"Percent";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"CI";"95% Confidence Interval";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"n";"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"N/A";"Translates to no data available for a record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"No Data";"Translates to no data available for record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SuggestedCitation";"";"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.";"https://www.cdc.gov/brfss/brfssprevalence/";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Prevalence Data and Data Analysis Tools";"/brfss/data_tools.htm";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Behavioral Risk Factor Surveillance System (BRFSS)";"/brfss/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Division of Population Health";"/nccdphp/dph/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Survey Data & Documentation";"/brfss/data_documentation/index.htm";"";""
